,miner,logP_Name,logM_Name,imf_noise_thr,hm_depen_thr,im_bi_sup,im_bi_ratio,use_gnn,fit_tok,fit_alig,prec_tok,prec_alig,f1_tok,f1_alig,net,im,fm,acc_align,acc_trace,precP
0,IMbi_rel,2012_O_lp,2012_O_lm,0,0,0.4,0.8,False,,,,,,,"places: [ p_3, p_4, p_5, p_6, p_7, p_8, sink, source ]
transitions: [ (307e5e36-f9b1-4748-94b2-e20f2e01bce0, 'O_DECLINED'), (4b2dee51-2855-4bec-aa00-6bbde283a452, 'O_ACCEPTED'), (5051bf88-27af-46b0-8f67-418bfc04d166, 'O_SENT_BACK'), (5d132425-b209-4921-bdda-78293b68ee7c, 'O_SENT'), (a403ddac-76b3-475e-913c-85e111c2b4c2, 'O_SELECTED'), (c41f4b59-6d17-4349-9c02-1591876bcc43, 'O_CANCELLED'), (fb7c294b-d096-418f-8178-ea343e1f12cf, 'O_CREATED'), (skip_1, None), (skip_2, None), (skip_3, None) ]
arcs: [ (307e5e36-f9b1-4748-94b2-e20f2e01bce0, 'O_DECLINED')->sink, (4b2dee51-2855-4bec-aa00-6bbde283a452, 'O_ACCEPTED')->p_8, (5051bf88-27af-46b0-8f67-418bfc04d166, 'O_SENT_BACK')->p_7, (5d132425-b209-4921-bdda-78293b68ee7c, 'O_SENT')->p_5, (a403ddac-76b3-475e-913c-85e111c2b4c2, 'O_SELECTED')->p_3, (c41f4b59-6d17-4349-9c02-1591876bcc43, 'O_CANCELLED')->p_6, (fb7c294b-d096-418f-8178-ea343e1f12cf, 'O_CREATED')->p_4, (skip_1, None)->p_6, (skip_2, None)->p_8, (skip_3, None)->sink, p_3->(fb7c294b-d096-418f-8178-ea343e1f12cf, 'O_CREATED'), p_4->(5d132425-b209-4921-bdda-78293b68ee7c, 'O_SENT'), p_5->(c41f4b59-6d17-4349-9c02-1591876bcc43, 'O_CANCELLED'), p_5->(skip_1, None), p_6->(5051bf88-27af-46b0-8f67-418bfc04d166, 'O_SENT_BACK'), p_7->(4b2dee51-2855-4bec-aa00-6bbde283a452, 'O_ACCEPTED'), p_7->(skip_2, None), p_8->(307e5e36-f9b1-4748-94b2-e20f2e01bce0, 'O_DECLINED'), p_8->(skip_3, None), source->(a403ddac-76b3-475e-913c-85e111c2b4c2, 'O_SELECTED') ]",['source:1'],['sink:1'],0.13,0.37,0.98
0,IMbi_aprox,2012_O_lp,2012_O_lm,0,0,0.4,0.8,False,,,,,,,"places: [ p_3, p_4, p_5, p_6, p_7, sink, source ]
transitions: [ (03e5baa4-c6a7-427d-9952-b01eca831c02, 'O_CANCELLED'), (042dd412-36ed-42fb-a1aa-955574fc9464, 'O_CREATED'), (0fcb73d6-b5c1-4089-9973-069d13eb9572, 'O_ACCEPTED'), (392e5f2c-e457-417b-b7bd-920ba95fbbe7, 'O_DECLINED'), (4f248b13-2345-4b35-a932-7bf879d0a526, 'O_SENT'), (8d22fad6-f7db-4406-9077-7fdb52f17efa, 'O_SELECTED'), (b1ed4ffe-3451-436b-87a8-f12be7d29296, 'O_SENT_BACK'), (skip_1, None), (skip_2, None) ]
arcs: [ (03e5baa4-c6a7-427d-9952-b01eca831c02, 'O_CANCELLED')->p_6, (042dd412-36ed-42fb-a1aa-955574fc9464, 'O_CREATED')->p_4, (0fcb73d6-b5c1-4089-9973-069d13eb9572, 'O_ACCEPTED')->sink, (392e5f2c-e457-417b-b7bd-920ba95fbbe7, 'O_DECLINED')->sink, (4f248b13-2345-4b35-a932-7bf879d0a526, 'O_SENT')->p_5, (8d22fad6-f7db-4406-9077-7fdb52f17efa, 'O_SELECTED')->p_3, (b1ed4ffe-3451-436b-87a8-f12be7d29296, 'O_SENT_BACK')->p_7, (skip_1, None)->p_6, (skip_2, None)->sink, p_3->(042dd412-36ed-42fb-a1aa-955574fc9464, 'O_CREATED'), p_4->(4f248b13-2345-4b35-a932-7bf879d0a526, 'O_SENT'), p_5->(03e5baa4-c6a7-427d-9952-b01eca831c02, 'O_CANCELLED'), p_5->(skip_1, None), p_6->(b1ed4ffe-3451-436b-87a8-f12be7d29296, 'O_SENT_BACK'), p_7->(0fcb73d6-b5c1-4089-9973-069d13eb9572, 'O_ACCEPTED'), p_7->(392e5f2c-e457-417b-b7bd-920ba95fbbe7, 'O_DECLINED'), p_7->(skip_2, None), source->(8d22fad6-f7db-4406-9077-7fdb52f17efa, 'O_SELECTED') ]",['source:1'],['sink:1'],0.13,0.37,0.98
0,IMbi_freq,2017_O_lp,2017_O_lm,0,0,0.4,0.8,False,,,,,,,"places: [ p_10, p_11, p_14, p_15, p_5, p_6, p_7, p_8, p_9, sink, source ]
transitions: [ (2a831579-8ead-4bc8-8292-3fefd08d02bf, 'O_Returned'), (6b50ec61-a120-4e33-836f-3686c99a72fa, 'O_Refused'), (6b57a54b-6458-4a3f-b9e9-23f4765a578a, 'O_Sent (mail and online)'), (8acfd22b-ffc4-461b-b22a-3a8dd7fc61c0, 'O_Created'), (a016cdcc-7c47-4f43-b287-d42c727087c7, 'O_Cancelled'), (b3f14b3f-52aa-4183-b41c-54947a5dc218, 'O_Accepted'), (d11a0ff7-02d6-4ea2-b1fb-52e86ef036fd, 'O_Create Offer'), (d9b7eed8-ab53-4d19-b910-cffde3861d81, 'O_Sent (online only)'), (init_loop_6, None), (skip_10, None), (skip_4, None), (skip_5, None), (skip_8, None), (skip_9, None), (tau_1, None) ]
arcs: [ (2a831579-8ead-4bc8-8292-3fefd08d02bf, 'O_Returned')->p_15, (6b50ec61-a120-4e33-836f-3686c99a72fa, 'O_Refused')->p_11, (6b57a54b-6458-4a3f-b9e9-23f4765a578a, 'O_Sent (mail and online)')->p_14, (8acfd22b-ffc4-461b-b22a-3a8dd7fc61c0, 'O_Created')->p_8, (a016cdcc-7c47-4f43-b287-d42c727087c7, 'O_Cancelled')->p_9, (b3f14b3f-52aa-4183-b41c-54947a5dc218, 'O_Accepted')->sink, (d11a0ff7-02d6-4ea2-b1fb-52e86ef036fd, 'O_Create Offer')->p_7, (d9b7eed8-ab53-4d19-b910-cffde3861d81, 'O_Sent (online only)')->p_9, (init_loop_6, None)->p_10, (skip_10, None)->p_5, (skip_4, None)->p_9, (skip_5, None)->p_6, (skip_8, None)->p_10, (skip_9, None)->p_6, (tau_1, None)->p_5, p_10->(6b50ec61-a120-4e33-836f-3686c99a72fa, 'O_Refused'), p_11->(skip_8, None), p_11->(skip_9, None), p_14->(2a831579-8ead-4bc8-8292-3fefd08d02bf, 'O_Returned'), p_15->(b3f14b3f-52aa-4183-b41c-54947a5dc218, 'O_Accepted'), p_5->(d11a0ff7-02d6-4ea2-b1fb-52e86ef036fd, 'O_Create Offer'), p_6->(6b57a54b-6458-4a3f-b9e9-23f4765a578a, 'O_Sent (mail and online)'), p_6->(skip_10, None), p_7->(8acfd22b-ffc4-461b-b22a-3a8dd7fc61c0, 'O_Created'), p_8->(a016cdcc-7c47-4f43-b287-d42c727087c7, 'O_Cancelled'), p_8->(d9b7eed8-ab53-4d19-b910-cffde3861d81, 'O_Sent (online only)'), p_8->(skip_4, None), p_9->(init_loop_6, None), p_9->(skip_5, None), source->(tau_1, None) ]",['source:1'],['sink:1'],0.15,0.34,0.88
0,IMbi_rel,2017_O_lp,2017_O_lm,0,0,0.4,0.8,False,,,,,,,"places: [ p_11, p_12, p_15, p_4, p_5, p_6, p_7, p_8, p_9, sink, source ]
transitions: [ (30349b50-514e-4c77-8300-47b829451a01, 'O_Returned'), (73ea02f1-b345-491a-95ea-d885db7988bc, 'O_Accepted'), (8b9d0357-bacc-4da5-a861-008d6230cfd6, 'O_Cancelled'), (8ea38f6c-a115-4715-9deb-c76735f4b5bc, 'O_Sent (online only)'), (b12294c0-ab3e-4581-8ddc-557d40164583, 'O_Refused'), (b5665eb8-88bf-4542-9a33-fb9bf66f50a1, 'O_Created'), (e03ea782-5160-44df-ae05-87f71f95e4ce, 'O_Sent (mail and online)'), (ee099ab2-15e4-4676-922f-f9c400dd3466, 'O_Create Offer'), (init_loop_4, None), (skip_10, None), (skip_11, None), (skip_12, None), (skip_13, None), (skip_14, None), (skip_6, None), (skip_9, None), (tau_1, None) ]
arcs: [ (30349b50-514e-4c77-8300-47b829451a01, 'O_Returned')->p_8, (73ea02f1-b345-491a-95ea-d885db7988bc, 'O_Accepted')->p_6, (8b9d0357-bacc-4da5-a861-008d6230cfd6, 'O_Cancelled')->p_5, (8ea38f6c-a115-4715-9deb-c76735f4b5bc, 'O_Sent (online only)')->sink, (b12294c0-ab3e-4581-8ddc-557d40164583, 'O_Refused')->p_15, (b5665eb8-88bf-4542-9a33-fb9bf66f50a1, 'O_Created')->p_11, (e03ea782-5160-44df-ae05-87f71f95e4ce, 'O_Sent (mail and online)')->p_12, (ee099ab2-15e4-4676-922f-f9c400dd3466, 'O_Create Offer')->p_11, (init_loop_4, None)->p_8, (skip_10, None)->p_9, (skip_11, None)->p_7, (skip_12, None)->p_15, (skip_13, None)->p_4, (skip_14, None)->sink, (skip_6, None)->p_9, (skip_9, None)->p_12, (tau_1, None)->p_5, p_11->(e03ea782-5160-44df-ae05-87f71f95e4ce, 'O_Sent (mail and online)'), p_11->(skip_9, None), p_12->(b5665eb8-88bf-4542-9a33-fb9bf66f50a1, 'O_Created'), p_12->(skip_10, None), p_15->(73ea02f1-b345-491a-95ea-d885db7988bc, 'O_Accepted'), p_4->(8ea38f6c-a115-4715-9deb-c76735f4b5bc, 'O_Sent (online only)'), p_4->(skip_14, None), p_5->(init_loop_4, None), p_6->(8b9d0357-bacc-4da5-a861-008d6230cfd6, 'O_Cancelled'), p_6->(skip_13, None), p_7->(b12294c0-ab3e-4581-8ddc-557d40164583, 'O_Refused'), p_7->(skip_12, None), p_8->(ee099ab2-15e4-4676-922f-f9c400dd3466, 'O_Create Offer'), p_8->(skip_6, None), p_9->(30349b50-514e-4c77-8300-47b829451a01, 'O_Returned'), p_9->(skip_11, None), source->(tau_1, None) ]",['source:1'],['sink:1'],0.18,0.33,0.35
0,IMbi_aprox,2017_O_lp,2017_O_lm,0,0,0.4,0.8,False,,,,,,,"places: [ p_10, p_5, p_6, p_8, p_9, sink, source ]
transitions: [ (04f80b9e-2704-49d5-8d32-2e221e672a46, 'O_Returned'), (5a2bde16-c239-43b1-8fe1-831b4585c85b, 'O_Refused'), (7c747683-a9c7-4f4b-86c5-d757e49210b0, 'O_Sent (mail and online)'), (8831cd57-fef5-407b-a1ee-610afded1a66, 'O_Accepted'), (9dc015a0-37bc-4bf4-8a16-c873d9da7298, 'O_Create Offer'), (be07e2ae-bf05-4dc1-bb88-12e4306d3ab1, 'O_Cancelled'), (c9f8cf09-9433-4577-8a81-30d96eb5d67f, 'O_Created'), (f5fb2729-1d90-4e22-a096-51b41a18b226, 'O_Sent (online only)'), (skip_3, None), (skip_5, None), (skip_6, None) ]
arcs: [ (04f80b9e-2704-49d5-8d32-2e221e672a46, 'O_Returned')->p_8, (5a2bde16-c239-43b1-8fe1-831b4585c85b, 'O_Refused')->sink, (7c747683-a9c7-4f4b-86c5-d757e49210b0, 'O_Sent (mail and online)')->p_5, (8831cd57-fef5-407b-a1ee-610afded1a66, 'O_Accepted')->p_10, (9dc015a0-37bc-4bf4-8a16-c873d9da7298, 'O_Create Offer')->p_5, (be07e2ae-bf05-4dc1-bb88-12e4306d3ab1, 'O_Cancelled')->sink, (c9f8cf09-9433-4577-8a81-30d96eb5d67f, 'O_Created')->p_6, (f5fb2729-1d90-4e22-a096-51b41a18b226, 'O_Sent (online only)')->p_9, (skip_3, None)->p_6, (skip_5, None)->p_9, (skip_6, None)->sink, p_10->(be07e2ae-bf05-4dc1-bb88-12e4306d3ab1, 'O_Cancelled'), p_10->(skip_6, None), p_5->(c9f8cf09-9433-4577-8a81-30d96eb5d67f, 'O_Created'), p_5->(skip_3, None), p_6->(04f80b9e-2704-49d5-8d32-2e221e672a46, 'O_Returned'), p_6->(7c747683-a9c7-4f4b-86c5-d757e49210b0, 'O_Sent (mail and online)'), p_8->(f5fb2729-1d90-4e22-a096-51b41a18b226, 'O_Sent (online only)'), p_8->(skip_5, None), p_9->(5a2bde16-c239-43b1-8fe1-831b4585c85b, 'O_Refused'), p_9->(8831cd57-fef5-407b-a1ee-610afded1a66, 'O_Accepted'), source->(9dc015a0-37bc-4bf4-8a16-c873d9da7298, 'O_Create Offer') ]",['source:1'],['sink:1'],0.13,0.29,0.49
0,IMbi_freq,2012_O_lp,2012_O_lm,0,0,0.2,0.5,False,,,,,,,"places: [ p_3, p_4, p_5, p_6, p_7, sink, source ]
transitions: [ (1df65f86-a1a5-4ceb-b606-e51486a0d789, 'O_ACCEPTED'), (2136c146-a13b-41f2-9750-297b8fba0ffb, 'O_DECLINED'), (4745c736-3b40-4660-831c-a13be375987a, 'O_CANCELLED'), (969b7475-201f-46da-8e79-5c1e7fdf679e, 'O_CREATED'), (990ee21a-0b92-4e6a-83c4-61fa33dc9488, 'O_SELECTED'), (f5e9384d-f22b-4e82-a1d1-a9fd54d87b84, 'O_SENT_BACK'), (fec2692c-171c-4130-95c8-332583f8c9a9, 'O_SENT'), (skip_1, None), (skip_2, None), (skip_3, None) ]
arcs: [ (1df65f86-a1a5-4ceb-b606-e51486a0d789, 'O_ACCEPTED')->sink, (2136c146-a13b-41f2-9750-297b8fba0ffb, 'O_DECLINED')->sink, (4745c736-3b40-4660-831c-a13be375987a, 'O_CANCELLED')->p_7, (969b7475-201f-46da-8e79-5c1e7fdf679e, 'O_CREATED')->p_4, (990ee21a-0b92-4e6a-83c4-61fa33dc9488, 'O_SELECTED')->p_3, (f5e9384d-f22b-4e82-a1d1-a9fd54d87b84, 'O_SENT_BACK')->p_6, (fec2692c-171c-4130-95c8-332583f8c9a9, 'O_SENT')->p_5, (skip_1, None)->p_6, (skip_2, None)->p_7, (skip_3, None)->sink, p_3->(969b7475-201f-46da-8e79-5c1e7fdf679e, 'O_CREATED'), p_4->(fec2692c-171c-4130-95c8-332583f8c9a9, 'O_SENT'), p_5->(f5e9384d-f22b-4e82-a1d1-a9fd54d87b84, 'O_SENT_BACK'), p_5->(skip_1, None), p_6->(2136c146-a13b-41f2-9750-297b8fba0ffb, 'O_DECLINED'), p_6->(4745c736-3b40-4660-831c-a13be375987a, 'O_CANCELLED'), p_6->(skip_2, None), p_7->(1df65f86-a1a5-4ceb-b606-e51486a0d789, 'O_ACCEPTED'), p_7->(skip_3, None), source->(990ee21a-0b92-4e6a-83c4-61fa33dc9488, 'O_SELECTED') ]",['source:1'],['sink:1'],0.12,0.27,0.87
0,IMbi_rel,2012_O_lp,2012_O_lm,0,0,0.2,0.5,False,,,,,,,"places: [ p_10, p_4, p_5, p_6, p_7, p_9, sink, source ]
transitions: [ (0529b929-33dc-408f-9c46-f13fcbc6b8ba, 'O_CREATED'), (5842e0f6-e092-4a16-a60e-026ad7ffbc91, 'O_CANCELLED'), (93f930db-9b5a-4806-8264-936834a77173, 'O_ACCEPTED'), (b74cf6ee-86bb-4d3e-b44a-19b3c87a46e7, 'O_SENT_BACK'), (c19f5d4c-d732-4ac3-9e14-b36a419a2348, 'O_SELECTED'), (d34ce802-2466-4227-a091-c51841ebe75b, 'O_DECLINED'), (ff473fad-52c3-493e-ae80-9b0c9d798304, 'O_SENT'), (skip_3, None), (skip_4, None), (skip_5, None), (skip_6, None) ]
arcs: [ (0529b929-33dc-408f-9c46-f13fcbc6b8ba, 'O_CREATED')->p_7, (5842e0f6-e092-4a16-a60e-026ad7ffbc91, 'O_CANCELLED')->p_5, (93f930db-9b5a-4806-8264-936834a77173, 'O_ACCEPTED')->p_10, (b74cf6ee-86bb-4d3e-b44a-19b3c87a46e7, 'O_SENT_BACK')->p_9, (c19f5d4c-d732-4ac3-9e14-b36a419a2348, 'O_SELECTED')->p_5, (d34ce802-2466-4227-a091-c51841ebe75b, 'O_DECLINED')->sink, (ff473fad-52c3-493e-ae80-9b0c9d798304, 'O_SENT')->p_6, (skip_3, None)->p_4, (skip_4, None)->p_9, (skip_5, None)->p_10, (skip_6, None)->sink, p_10->(d34ce802-2466-4227-a091-c51841ebe75b, 'O_DECLINED'), p_10->(skip_6, None), p_4->(b74cf6ee-86bb-4d3e-b44a-19b3c87a46e7, 'O_SENT_BACK'), p_4->(skip_4, None), p_5->(0529b929-33dc-408f-9c46-f13fcbc6b8ba, 'O_CREATED'), p_6->(5842e0f6-e092-4a16-a60e-026ad7ffbc91, 'O_CANCELLED'), p_6->(skip_3, None), p_7->(ff473fad-52c3-493e-ae80-9b0c9d798304, 'O_SENT'), p_9->(93f930db-9b5a-4806-8264-936834a77173, 'O_ACCEPTED'), p_9->(skip_5, None), source->(c19f5d4c-d732-4ac3-9e14-b36a419a2348, 'O_SELECTED') ]",['source:1'],['sink:1'],0.07,0.41,0.87
0,IMbi_aprox,2012_O_lp,2012_O_lm,0,0,0.2,0.5,False,,,,,,,"places: [ p_3, p_4, p_5, p_6, p_7, sink, source ]
transitions: [ (65fe7f99-f917-41d7-86d9-6836713c5c14, 'O_SELECTED'), (6ded6260-fd1b-4557-bddb-dab150825e70, 'O_SENT_BACK'), (b77957e6-a7ea-4942-be13-cf6915d2eb8a, 'O_CREATED'), (d1b7ad0e-4f6e-4db8-902c-730714c3a039, 'O_ACCEPTED'), (e3ba07bf-5fc5-41f1-b015-617a5846a182, 'O_SENT'), (eafdac94-d9c7-422a-87e9-16daf47ea5db, 'O_DECLINED'), (f92c5938-4e95-4ee8-87c9-604e021a5e2f, 'O_CANCELLED'), (skip_1, None), (skip_2, None), (skip_3, None) ]
arcs: [ (65fe7f99-f917-41d7-86d9-6836713c5c14, 'O_SELECTED')->p_3, (6ded6260-fd1b-4557-bddb-dab150825e70, 'O_SENT_BACK')->p_7, (b77957e6-a7ea-4942-be13-cf6915d2eb8a, 'O_CREATED')->p_4, (d1b7ad0e-4f6e-4db8-902c-730714c3a039, 'O_ACCEPTED')->sink, (e3ba07bf-5fc5-41f1-b015-617a5846a182, 'O_SENT')->p_5, (eafdac94-d9c7-422a-87e9-16daf47ea5db, 'O_DECLINED')->sink, (f92c5938-4e95-4ee8-87c9-604e021a5e2f, 'O_CANCELLED')->p_6, (skip_1, None)->p_6, (skip_2, None)->p_7, (skip_3, None)->sink, p_3->(b77957e6-a7ea-4942-be13-cf6915d2eb8a, 'O_CREATED'), p_4->(e3ba07bf-5fc5-41f1-b015-617a5846a182, 'O_SENT'), p_5->(f92c5938-4e95-4ee8-87c9-604e021a5e2f, 'O_CANCELLED'), p_5->(skip_1, None), p_6->(6ded6260-fd1b-4557-bddb-dab150825e70, 'O_SENT_BACK'), p_6->(skip_2, None), p_7->(d1b7ad0e-4f6e-4db8-902c-730714c3a039, 'O_ACCEPTED'), p_7->(eafdac94-d9c7-422a-87e9-16daf47ea5db, 'O_DECLINED'), p_7->(skip_3, None), source->(65fe7f99-f917-41d7-86d9-6836713c5c14, 'O_SELECTED') ]",['source:1'],['sink:1'],0.12,0.29,0.84
0,IMbi_freq,2017_O_lp,2017_O_lm,0,0,0.2,0.5,False,,,,,,,"places: [ p_11, p_12, p_5, p_6, p_7, p_8, p_9, sink, source ]
transitions: [ (1a54ed01-be38-4a4a-91b5-20fc22923012, 'O_Accepted'), (588c51e4-4666-43ac-ae41-e6c94edc782d, 'O_Created'), (78026da6-6018-4284-9da4-5b48614e9070, 'O_Sent (mail and online)'), (9b8a63b0-8d44-4f1a-ae07-80b3964a737a, 'O_Create Offer'), (b0149d88-40d5-45a4-ad67-df530a31cb1d, 'O_Refused'), (d492c154-a943-4f05-904c-1ea354a0b937, 'O_Cancelled'), (e6a5e859-4c08-47ee-895b-66373ff6b7a7, 'O_Sent (online only)'), (f96e8be8-b9de-45bb-9145-b0d93b2f5a7a, 'O_Returned'), (skip_4, None), (skip_5, None), (skip_6, None), (skip_8, None), (skip_9, None), (tau_1, None) ]
arcs: [ (1a54ed01-be38-4a4a-91b5-20fc22923012, 'O_Accepted')->p_11, (588c51e4-4666-43ac-ae41-e6c94edc782d, 'O_Created')->p_8, (78026da6-6018-4284-9da4-5b48614e9070, 'O_Sent (mail and online)')->p_9, (9b8a63b0-8d44-4f1a-ae07-80b3964a737a, 'O_Create Offer')->p_7, (b0149d88-40d5-45a4-ad67-df530a31cb1d, 'O_Refused')->sink, (d492c154-a943-4f05-904c-1ea354a0b937, 'O_Cancelled')->p_12, (e6a5e859-4c08-47ee-895b-66373ff6b7a7, 'O_Sent (online only)')->p_9, (f96e8be8-b9de-45bb-9145-b0d93b2f5a7a, 'O_Returned')->p_6, (skip_4, None)->p_9, (skip_5, None)->p_6, (skip_6, None)->p_5, (skip_8, None)->p_12, (skip_9, None)->sink, (tau_1, None)->p_5, p_11->(d492c154-a943-4f05-904c-1ea354a0b937, 'O_Cancelled'), p_11->(skip_8, None), p_12->(b0149d88-40d5-45a4-ad67-df530a31cb1d, 'O_Refused'), p_12->(skip_9, None), p_5->(9b8a63b0-8d44-4f1a-ae07-80b3964a737a, 'O_Create Offer'), p_6->(1a54ed01-be38-4a4a-91b5-20fc22923012, 'O_Accepted'), p_6->(skip_6, None), p_7->(588c51e4-4666-43ac-ae41-e6c94edc782d, 'O_Created'), p_8->(78026da6-6018-4284-9da4-5b48614e9070, 'O_Sent (mail and online)'), p_8->(e6a5e859-4c08-47ee-895b-66373ff6b7a7, 'O_Sent (online only)'), p_8->(skip_4, None), p_9->(f96e8be8-b9de-45bb-9145-b0d93b2f5a7a, 'O_Returned'), p_9->(skip_5, None), source->(tau_1, None) ]",['source:1'],['sink:1'],0.08,0.45,0.74
0,IMbi_rel,2017_O_lp,2017_O_lm,0,0,0.2,0.5,False,,,,,,,"places: [ p_10, p_12, p_13, p_4, p_5, p_6, p_7, p_8, p_9, sink, source ]
transitions: [ (0a08bf94-1835-441e-acff-eeefae9c047f, 'O_Created'), (40879c1d-e724-44d4-ba12-46e07320045c, 'O_Sent (mail and online)'), (625243dc-c8bf-4b40-9cc7-5a439109d999, 'O_Create Offer'), (62d06da4-f495-449b-b452-84b400558b4a, 'O_Accepted'), (c3905289-4b76-4f68-b5b0-3aa1f17342f1, 'O_Returned'), (cc5d3b31-ca27-4af7-9a3f-79d060aefe20, 'O_Sent (online only)'), (edf1e656-fb94-478f-8c0c-df3430948e5a, 'O_Cancelled'), (f800e30c-3dcf-42a4-b971-95ed57f3b2cb, 'O_Refused'), (init_loop_5, None), (skip_10, None), (skip_11, None), (skip_12, None), (skip_13, None), (skip_4, None), (skip_7, None), (skip_8, None), (skip_9, None), (tau_1, None) ]
arcs: [ (0a08bf94-1835-441e-acff-eeefae9c047f, 'O_Created')->p_9, (40879c1d-e724-44d4-ba12-46e07320045c, 'O_Sent (mail and online)')->p_10, (625243dc-c8bf-4b40-9cc7-5a439109d999, 'O_Create Offer')->p_7, (62d06da4-f495-449b-b452-84b400558b4a, 'O_Accepted')->p_6, (c3905289-4b76-4f68-b5b0-3aa1f17342f1, 'O_Returned')->p_12, (cc5d3b31-ca27-4af7-9a3f-79d060aefe20, 'O_Sent (online only)')->p_13, (edf1e656-fb94-478f-8c0c-df3430948e5a, 'O_Cancelled')->p_5, (f800e30c-3dcf-42a4-b971-95ed57f3b2cb, 'O_Refused')->sink, (init_loop_5, None)->p_9, (skip_10, None)->p_13, (skip_11, None)->p_6, (skip_12, None)->p_4, (skip_13, None)->sink, (skip_4, None)->p_7, (skip_7, None)->p_10, (skip_8, None)->p_8, (skip_9, None)->p_12, (tau_1, None)->p_5, p_10->(0a08bf94-1835-441e-acff-eeefae9c047f, 'O_Created'), p_10->(skip_8, None), p_12->(cc5d3b31-ca27-4af7-9a3f-79d060aefe20, 'O_Sent (online only)'), p_12->(skip_10, None), p_13->(62d06da4-f495-449b-b452-84b400558b4a, 'O_Accepted'), p_13->(skip_11, None), p_4->(f800e30c-3dcf-42a4-b971-95ed57f3b2cb, 'O_Refused'), p_4->(skip_13, None), p_5->(625243dc-c8bf-4b40-9cc7-5a439109d999, 'O_Create Offer'), p_5->(skip_4, None), p_6->(edf1e656-fb94-478f-8c0c-df3430948e5a, 'O_Cancelled'), p_6->(skip_12, None), p_7->(init_loop_5, None), p_8->(c3905289-4b76-4f68-b5b0-3aa1f17342f1, 'O_Returned'), p_8->(skip_9, None), p_9->(40879c1d-e724-44d4-ba12-46e07320045c, 'O_Sent (mail and online)'), p_9->(skip_7, None), source->(tau_1, None) ]",['source:1'],['sink:1'],-0.01,-0.11,0.33
0,IMbi_aprox,2017_O_lp,2017_O_lm,0,0,0.2,0.5,False,,,,,,,"places: [ p_3, p_4, p_5, p_6, p_7, p_8, sink, source ]
transitions: [ (199500f7-1bd0-4a51-ac01-d061a4877da7, 'O_Create Offer'), (6594bce4-889b-4115-b0b1-390a6fcd98f4, 'O_Created'), (9207ea63-646c-4fb9-b1e3-bbc1e145df70, 'O_Sent (online only)'), (cc7cafc1-0bc9-4556-b2bf-ae44e07559d4, 'O_Sent (mail and online)'), (daefddff-88e3-4a2d-b1f5-01767de9afd0, 'O_Returned'), (ead8714a-2ecb-4872-aa44-93ae11e2335e, 'O_Accepted'), (ef5f4d83-34cc-4b46-8abe-4d28905c1399, 'O_Cancelled'), (fc025e80-f2e8-47ce-bd1e-074dede98758, 'O_Refused'), (skip_1, None), (skip_2, None) ]
arcs: [ (199500f7-1bd0-4a51-ac01-d061a4877da7, 'O_Create Offer')->p_3, (6594bce4-889b-4115-b0b1-390a6fcd98f4, 'O_Created')->p_4, (9207ea63-646c-4fb9-b1e3-bbc1e145df70, 'O_Sent (online only)')->p_7, (cc7cafc1-0bc9-4556-b2bf-ae44e07559d4, 'O_Sent (mail and online)')->p_5, (daefddff-88e3-4a2d-b1f5-01767de9afd0, 'O_Returned')->p_6, (ead8714a-2ecb-4872-aa44-93ae11e2335e, 'O_Accepted')->p_8, (ef5f4d83-34cc-4b46-8abe-4d28905c1399, 'O_Cancelled')->sink, (fc025e80-f2e8-47ce-bd1e-074dede98758, 'O_Refused')->sink, (skip_1, None)->p_7, (skip_2, None)->sink, p_3->(6594bce4-889b-4115-b0b1-390a6fcd98f4, 'O_Created'), p_4->(cc7cafc1-0bc9-4556-b2bf-ae44e07559d4, 'O_Sent (mail and online)'), p_5->(daefddff-88e3-4a2d-b1f5-01767de9afd0, 'O_Returned'), p_6->(9207ea63-646c-4fb9-b1e3-bbc1e145df70, 'O_Sent (online only)'), p_6->(skip_1, None), p_7->(ead8714a-2ecb-4872-aa44-93ae11e2335e, 'O_Accepted'), p_7->(fc025e80-f2e8-47ce-bd1e-074dede98758, 'O_Refused'), p_8->(ef5f4d83-34cc-4b46-8abe-4d28905c1399, 'O_Cancelled'), p_8->(skip_2, None), source->(199500f7-1bd0-4a51-ac01-d061a4877da7, 'O_Create Offer') ]",['source:1'],['sink:1'],0.09,0.29,0.88
